nạc	n a k̚ ˨˩ʔ
nại	n a j ˨˩ʔ
nạn	n a n ˨˩ʔ
nạo	n a w ˨˩ʔ
nạp	n a p̚ ˨˩ʔ
nạt	n a t̚ ˨˩ʔ
nải	n a j ˧˩˧
nản	n a n ˧˩˧
nảy	n a j ˧˩˧
nấc	n ə k̚ ˧˥
nấm	n ə m ˧˥
nấng	n ə ŋ̚ ˧˥
nấp	n ə p̚ ˧˥
nấu	n ə w ˧˥
nấy	n ə j ˧˥
nần	n ə n ˨˩
nẩy	n ə j ˧˩˧
nẫng	n ə ŋ̚ ˧˥ʔ
nập	n ə p̚ ˨˩ʔ
nắm	n ɐ m ˧˥
nắng	n ɐ ŋ̚ ˧˥
nắp	n ɐ p̚ ˧˥
nằm	n ɐ m ˨˩
nằng	n ɐ ŋ̚ ˨˩
nẵng	n ɐ ŋ̚ ˧˥ʔ
nặc	n ɐ k̚ ˨˩ʔ
nặn	n ɐ n ˨˩ʔ
nặng	n ɐ ŋ̚ ˨˩ʔ
nẹp	n ɛ p̚ ˨˩ʔ
nẻ	n ɛ ˧˩˧
nẻo	n ɛ w ˧˩˧
nếm	n e m ˧˥
nến	n e n ˧˥
nếp	n e p̚ ˧˥
nết	n e t̚ ˧˥
nếu	n e w ˧˥
nề	n e ˨˩
nền	n e n ˨˩
nể	n e ˧˩˧
nệm	n e m ˨˩ʔ
nỉ	n i ˧˩˧
nịch	n i k̚ ˨˩ʔ
nịnh	n i ɲ̚ ˨˩ʔ
nịt	n i t̚ ˨˩ʔ
nịu	n i w ˨˩ʔ
nọ	n ɔ ˨˩ʔ
nọc	n ɔ k̚ ˨˩ʔ
nọt	n ɔ t̚ ˨˩ʔ
nỏ	n ɔ ˧˩˧
nối	n o j ˧˥
nốt	n o t̚ ˧˥
nồi	n o j ˨˩
nồm	n o m ˨˩
nồng	n o ŋ̚ ˨˩
nổ	n o ˧˩˧
nổi	n o j ˧˩˧
nỗ	n o ˧˥ʔ
nỗi	n o j ˧˥ʔ
nộ	n o ˨˩ʔ
nội	n o j ˨˩ʔ
nộm	n o m ˨˩ʔ
nộp	n o p̚ ˨˩ʔ
nới	n ɤ j ˧˥
nớp	n ɤ p̚ ˧˥
nớt	n ɤ t̚ ˧˥
nở	n ɤ ˧˩˧
nỡ	n ɤ ˧˥ʔ
nợ	n ɤ ˨˩ʔ
nụ	n u ˨˩ʔ
nức	n ɯ k̚ ˧˥
nứt	n ɯ t̚ ˧˥
nửa	n ɯ a ˧˩˧
nữ	n ɯ ˧˥ʔ
nữa	n ɯ a ˧˥ʔ
nữanh	n ɯ a ɲ̚ ˧˥ʔ
nực	n ɯ k̚ ˨˩ʔ
nựng	n ɯ ŋ̚ ˨˩ʔ
oa	ɔ a ˧
oai	ɔ a j ˧
oan	ɔ a n ˧
oanh	ɔ a ɲ̚ ˧
oi	ɔ j ˧
ok	ɔ ˧
om	ɔ m ˧
ong	ɔ ŋ̚ ˧
oxi	ɔ j ˧
oxy	ɔ j ˧
oái	ɔ a j ˧˥
oán	ɔ a n ˧˥
oánh	ɔ a ɲ̚ ˧˥
oăm	ɔ ɐ m ˧
oải	ɔ a j ˧˩˧
oằn	ɔ ɐ n ˨˩
p	spn
pa	p a ˧
pen	p ɛ n ˧
ph	spn
pha	f a ˧
phai	f a j ˧
phan	f a n ˧
phang	f a ŋ̚ ˧
phanh	f a ɲ̚ ˧
phao	f a w ˧
phay	f a j ˧
phe	f ɛ ˧
phen	f ɛ n ˧
phi	f i ˧
phim	f i m ˧
phin	f i n ˧
phiên	f i e n ˧
phiêu	f i e w ˧
phiếm	f i e m ˧˥
phiến	f i e n ˧˥
phiếu	f i e w ˧˥
phiền	f i e n ˨˩
phiện	f i e n ˨˩ʔ
pho	f ɔ ˧
phom	f ɔ m ˧
phong	f ɔ ŋ̚ ˧
phu	f u ˧
phui	f u j ˧
phun	f u n ˧
phung	f u ŋ̚ ˧
phuy	f u j ˧
phà	f a ˨˩
phàm	f a m ˨˩
phàn	f a n ˨˩
phàng	f a ŋ̚ ˨˩
phào	f a w ˨˩
phá	f a ˧˥
phác	f a k̚ ˧˥
phách	f a k̚ ˧˥
phái	f a j ˧˥
phán	f a n ˧˥
pháo	f a w ˧˥
pháp	f a p̚ ˧˥
phát	f a t̚ ˧˥
phân	f ə n ˧
phèn	f ɛ n ˨˩
phèo	f ɛ w ˨˩
phép	f ɛ p̚ ˧˥
phê	f e ˧
phì	f i ˨˩
phình	f i ɲ̚ ˨˩
phí	f i ˧˥
phía	f i a ˧˥
phím	f i m ˧˥
phòng	f ɔ ŋ̚ ˨˩
phó	f ɔ ˧˥
phóng	f ɔ ŋ̚ ˧˥
phô	f o ˧
phôi	f o j ˧
phông	f o ŋ̚ ˧
phù	f u ˨˩
phùng	f u ŋ̚ ˨˩
phú	f u ˧˥
phúc	f u k̚ ˧˥
phút	f u t̚ ˧˥
phăng	f ɐ ŋ̚ ˧
phũ	f u ˧˥ʔ
phơ	f ɤ ˧
phơi	f ɤ j ˧
phương	f ɯ ɤ ŋ̚ ˧
phước	f ɯ ɤ k̚ ˧˥
phường	f ɯ ɤ ŋ̚ ˨˩
phượng	f ɯ ɤ ŋ̚ ˨˩ʔ
phạm	f a m ˨˩ʔ
phạt	f a t̚ ˨˩ʔ
phả	f a ˧˩˧
phải	f a j ˧˩˧
phản	f a n ˧˩˧
phảng	f a ŋ̚ ˧˩˧
phấn	f ə n ˧˥
phất	f ə t̚ ˧˥
phầm	f ə m ˨˩
phần	f ə n ˨˩
phẩm	f ə m ˧˩˧
phẩy	f ə j ˧˩˧
phẫn	f ə n ˧˥ʔ
phẫu	f ə w ˧˥ʔ
phận	f ə n ˨˩ʔ
phật	f ə t̚ ˨˩ʔ
phẳng	f ɐ ŋ̚ ˧˩˧
phế	f e ˧˥
phết	f e t̚ ˧˥
phỏng	f ɔ ŋ̚ ˧˩˧
phố	f o ˧˥
phối	f o j ˧˥
phốt	f o t̚ ˧˥
phồn	f o n ˨˩
phồng	f o ŋ̚ ˨˩
phổ	f o ˧˩˧
phổi	f o j ˧˩˧
phổng	f o ŋ̚ ˧˩˧
phộng	f o ŋ̚ ˨˩ʔ
phớ	f ɤ ˧˥
phớt	f ɤ t̚ ˧˥
phở	f ɤ ˧˩˧
phụ	f u ˨˩ʔ
phục	f u k̚ ˨˩ʔ
phụng	f u ŋ̚ ˨˩ʔ
phủ	f u ˧˩˧
phức	f ɯ k̚ ˧˥
pi	p i ˧
pin	p i n ˧
pop	p ɔ p̚ ˧
pu	p u ˧
pô	p o ˧
pơ	p ɤ ˧
q	spn
qua	kw a ˧
quai	kw a j ˧
quan	kw a n ˧
quang	kw a ŋ̚ ˧
quanh	kw a ɲ̚ ˧
quay	kw a j ˧
que	kw ɛ ˧
quen	kw ɛ n ˧
qui	kw i ˧
quy	kw i ˧
quyên	kw i e n ˧
quyến	kw i e n ˧˥
quyết	kw i e t̚ ˧˥
quyền	kw i e n ˨˩
quyển	kw i e n ˧˩˧
quyện	kw i e n ˨˩ʔ
quyệt	kw i e t̚ ˨˩ʔ
quà	kw a ˨˩
quá	kw a ˧˥
quách	kw a k̚ ˧˥
quái	kw a j ˧˥
quán	kw a n ˧˥
quáng	kw a ŋ̚ ˧˥
quát	kw a t̚ ˧˥
quân	kw ə n ˧
quây	kw ə j ˧
quãng	kw a ŋ̚ ˧˥ʔ
quét	kw ɛ t̚ ˧˥
quê	kw e ˧
quên	kw e n ˧
quí	kw i ˧˥
quý	kw i ˧˥
quýt	kw i t̚ ˧˥
quăng	kw ɐ ŋ̚ ˧
quơ	kw ɤ ˧
quại	kw a j ˨˩ʔ
quạnh	kw a ɲ̚ ˨˩ʔ
quạt	kw a t̚ ˨˩ʔ
quả	kw a ˧˩˧
quản	kw a n ˧˩˧
quảng	kw a ŋ̚ ˧˩˧
quấn	kw ə n ˧˥
quất	kw ə t̚ ˧˥
quấy	kw ə j ˧˥
quần	kw ə n ˨˩
quầng	kw ə ŋ̚ ˨˩
quầy	kw ə j ˨˩
quẩn	kw ə n ˧˩˧
quẫn	kw ə n ˧˥ʔ
quận	kw ə n ˨˩ʔ
quật	kw ə t̚ ˨˩ʔ
quậy	kw ə j ˨˩ʔ
quắp	kw ɐ p̚ ˧˥
quắt	kw ɐ t̚ ˧˥
quằn	kw ɐ n ˨˩
quẳng	kw ɐ ŋ̚ ˧˩˧
quặc	kw ɐ k̚ ˨˩ʔ
quặn	kw ɐ n ˨˩ʔ
quặng	kw ɐ ŋ̚ ˨˩ʔ
quặt	kw ɐ t̚ ˨˩ʔ
quẹo	kw ɛ w ˨˩ʔ
quẹt	kw ɛ t̚ ˨˩ʔ
quế	kw e ˧˥
quệ	kw e ˨˩ʔ
quện	kw e n ˨˩ʔ
quệt	kw e t̚ ˨˩ʔ
quốc	kw o k̚ ˧˥
quỳ	kw i ˨˩
quỳnh	kw i ɲ̚ ˨˩
quỵ	kw i ˨˩ʔ
quỵt	kw i t̚ ˨˩ʔ
quỷ	kw i ˧˩˧
quỹ	kw i ˧˥ʔ
qúy	kw i ˧˥
ra	r a ˧
radio	r a i w ˧
rai	r a j ˧
ram	r a m ˧
rang	r a ŋ̚ ˧
ranh	r a ɲ̚ ˧
rao	r a w ˧
rau	r a w ˧
ray	r a j ˧
real	r ɛ a ˧
ren	r ɛ n ˧
reo	r ɛ w ˧
ri	r i ˧
rim	r i m ˧
rinh	r i ɲ̚ ˧
riu	r i w ˧
riêng	r i e ŋ̚ ˧
riết	r i e t̚ ˧˥
riềng	r i e ŋ̚ ˨˩
ro	r ɔ ˧
robot	r ɔ ɔ t̚ ˧
rock	r ɔ ˧
roi	r ɔ j ˧
rong	r ɔ ŋ̚ ˧
ru	r u ˧
rua	r u a ˧
run	r u n ˧
rung	r u ŋ̚ ˧
ruồi	r u o j ˨˩
ruồng	r u o ŋ̚ ˨˩
ruổi	r u o j ˧˩˧
ruộng	r u o ŋ̚ ˨˩ʔ
ruột	r u o t̚ ˨˩ʔ
rà	r a ˨˩
ràng	r a ŋ̚ ˨˩
rành	r a ɲ̚ ˨˩
rào	r a w ˨˩
rác	r a k̚ ˧˥
rách	r a k̚ ˧˥
rán	r a n ˧˥
ráng	r a ŋ̚ ˧˥
ráo	r a w ˧˥
ráp	r a p̚ ˧˥
rát	r a t̚ ˧˥
râm	r ə m ˧
râu	r ə w ˧
rã	r a ˧˥ʔ
rãi	r a j ˧˥ʔ
rãnh	r a ɲ̚ ˧˥ʔ
rè	r ɛ ˨˩
rèm	r ɛ m ˨˩
rèn	r ɛ n ˨˩
rét	r ɛ t̚ ˧˥
rên	r e n ˧
rêu	r e w ˧
rìa	r i a ˨˩
rình	r i ɲ̚ ˨˩
rìu	r i w ˨˩
rích	r i k̚ ˧˥
rít	r i t̚ ˧˥
ríu	r i w ˧˥
rò	r ɔ ˨˩
ròng	r ɔ ŋ̚ ˨˩
róc	r ɔ k̚ ˧˥
rói	r ɔ j ˧˥
rót	r ɔ t̚ ˧˥
rô	r o ˧
rôm	r o m ˧
rôn	r o n ˧
rông	r o ŋ̚ ˧
rõ	r ɔ ˧˥ʔ
rùa	r u a ˨˩
rùng	r u ŋ̚ ˨˩
rú	r u ˧˥
rúng	r u ŋ̚ ˧˥
rút	r u t̚ ˧˥
răm	r ɐ m ˧
răn	r ɐ n ˧
răng	r ɐ ŋ̚ ˧
rũ	r u ˧˥ʔ
rơ	r ɤ ˧
rơi	r ɤ j ˧
rơm	r ɤ m ˧
rưng	r ɯ ŋ̚ ˧
rước	r ɯ ɤ k̚ ˧˥
rưới	r ɯ ɤ j ˧˥
rưỡi	r ɯ ɤ j ˧˥ʔ
rượi	r ɯ ɤ j ˨˩ʔ
rượt	r ɯ ɤ t̚ ˨˩ʔ
rượu	r ɯ ɤ w ˨˩ʔ
rạ	r a ˨˩ʔ
rạc	r a k̚ ˨˩ʔ
rạch	r a k̚ ˨˩ʔ
rạn	r a n ˨˩ʔ
rạng	r a ŋ̚ ˨˩ʔ
rạo	r a w ˨˩ʔ
rạp	r a p̚ ˨˩ʔ
rả	r a ˧˩˧
rải	r a j ˧˩˧
rảnh	r a ɲ̚ ˧˩˧
rất	r ə t̚ ˧˥
rầm	r ə m ˨˩
rần	r ə n ˨˩
rầu	r ə w ˨˩
rầy	r ə j ˨˩
rẩy	r ə j ˧˩˧
rẫy	r ə j ˧˥ʔ
rậm	r ə m ˨˩ʔ
rận	r ə n ˨˩ʔ
rập	r ə p̚ ˨˩ʔ
rắc	r ɐ k̚ ˧˥
rắn	r ɐ n ˧˥
rắp	r ɐ p̚ ˧˥
rắt	r ɐ t̚ ˧˥
rằm	r ɐ m ˨˩
rằn	r ɐ n ˨˩
rằng	r ɐ ŋ̚ ˨˩
rặn	r ɐ n ˨˩ʔ
rặng	r ɐ ŋ̚ ˨˩ʔ
rẻ	r ɛ ˧˩˧
rẽ	r ɛ ˧˥ʔ
rết	r e t̚ ˧˥
rền	r e n ˨˩
rể	r e ˧˩˧
rễ	r e ˧˥ʔ
rệ	r e ˨˩ʔ
rệt	r e t̚ ˨˩ʔ
rệu	r e w ˨˩ʔ
rỉ	r i ˧˩˧
rỉnh	r i ɲ̚ ˧˩˧
rịa	r i a ˨˩ʔ
rọ	r ɔ ˨˩ʔ
rọi	r ɔ j ˨˩ʔ
rối	r o j ˧˥
rốn	r o n ˧˥
rốt	r o t̚ ˧˥
rồ	r o ˨˩
rồi	r o j ˨˩
rồng	r o ŋ̚ ˨˩
rổ	r o ˧˩˧
rỗ	r o ˧˥ʔ
rỗi	r o j ˧˥ʔ
rỗng	r o ŋ̚ ˧˥ʔ
rộ	r o ˨˩ʔ
rộn	r o n ˨˩ʔ
rộng	r o ŋ̚ ˨˩ʔ
rộp	r o p̚ ˨˩ʔ
rớm	r ɤ m ˧˥
rớt	r ɤ t̚ ˧˥
rời	r ɤ j ˨˩
rởm	r ɤ m ˧˩˧
rỡ	r ɤ ˧˥ʔ
rợn	r ɤ n ˨˩ʔ
rợp	r ɤ p̚ ˨˩ʔ
rụi	r u j ˨˩ʔ
rụng	r u ŋ̚ ˨˩ʔ
rụt	r u t̚ ˨˩ʔ
rủ	r u ˧˩˧
rủi	r u j ˧˩˧
rủng	r u ŋ̚ ˧˩˧
rứt	r ɯ t̚ ˧˥
rừng	r ɯ ŋ̚ ˨˩
rửa	r ɯ a ˧˩˧
rựa	r ɯ a ˨˩ʔ
rực	r ɯ k̚ ˨˩ʔ
s	spn
sa	s a ˧
sai	s a j ˧
sam	s a m ˧
san	s a n ˧
sang	s a ŋ̚ ˧
sanh	s a ɲ̚ ˧
sao	s a w ˧
sau	s a w ˧
say	s a j ˧
se	s ɛ ˧
sen	s ɛ n ˧
seo	s ɛ w ˧
sex	s ɛ ˧
shop	s ɔ p̚ ˧
si	s i ˧
sim	s i m ˧
sinh	s i ɲ̚ ˧
siêng	s i e ŋ̚ ˧
siêu	s i e w ˧
siết	s i e t̚ ˧˥
so	s ɔ ˧
soi	s ɔ j ˧
sol	s ɔ ˧
son	s ɔ n ˧
song	s ɔ ŋ̚ ˧
soái	s ɔ a j ˧˥
soát	s ɔ a t̚ ˧˥
soạn	s ɔ a n ˨˩ʔ
stress	s ɛ ˧
studio	s u i w ˧
su	s u ˧
sum	s u m ˧
sung	s u ŋ̚ ˧
suy	s u j ˧
suyễn	s u i e n ˧˥ʔ
suê	s u e ˧
suôn	s u o n ˧
suông	s u o ŋ̚ ˧
suýt	s u i t̚ ˧˥
suất	s u ə t̚ ˧˥
suối	s u o j ˧˥
suốt	s u o t̚ ˧˥
sà	s a ˨˩
sài	s a j ˨˩
sàm	s a m ˨˩
sàn	s a n ˨˩
sàng	s a ŋ̚ ˨˩
sành	s a ɲ̚ ˨˩
sào	s a w ˨˩
sá	s a ˧˥
sách	s a k̚ ˧˥
sái	s a j ˧˥
sám	s a m ˧˥
sán	s a n ˧˥
sáng	s a ŋ̚ ˧˥
sánh	s a ɲ̚ ˧˥
sáo	s a w ˧˥
sáp	s a p̚ ˧˥
sát	s a t̚ ˧˥
sáu	s a w ˧˥
sâm	s ə m ˧
sân	s ə n ˧
sâu	s ə w ˧
sãi	s a j ˧˥ʔ
séc	s ɛ k̚ ˧˥
sét	s ɛ t̚ ˧˥
sê	s e ˧
sì	s i ˨˩
sính	s i ɲ̚ ˧˥
sò	s ɔ ˨˩
sòng	s ɔ ŋ̚ ˨˩
sóc	s ɔ k̚ ˧˥
sói	s ɔ j ˧˥
són	s ɔ n ˧˥
sóng	s ɔ ŋ̚ ˧˥
sót	s ɔ t̚ ˧˥
sô	s o ˧
sôi	s o j ˧
sông	s o ŋ̚ ˧
sùi	s u j ˨˩
sùng	s u ŋ̚ ˨˩
súc	s u k̚ ˧˥
sún	s u n ˧˥
súng	s u ŋ̚ ˧˥
súp	s u p̚ ˧˥
sút	s u t̚ ˧˥
săm	s ɐ m ˧
săn	s ɐ n ˧
sĩ	s i ˧˥ʔ
sũng	s u ŋ̚ ˧˥ʔ
sơ	s ɤ ˧
sơn	s ɤ n ˧
sư	s ɯ ˧
sưa	s ɯ a ˧
sưng	s ɯ ŋ̚ ˧
sưu	s ɯ w ˧
sương	s ɯ ɤ ŋ̚ ˧
sướng	s ɯ ɤ ŋ̚ ˧˥
sườn	s ɯ ɤ n ˨˩
sưởi	s ɯ ɤ j ˧˩˧
sượng	s ɯ ɤ ŋ̚ ˨˩ʔ
sạc	s a k̚ ˨˩ʔ
sạch	s a k̚ ˨˩ʔ
sạm	s a m ˨˩ʔ
sạn	s a n ˨˩ʔ
sạp	s a p̚ ˨˩ʔ
sạt	s a t̚ ˨˩ʔ
sả	s a ˧˩˧
sải	s a j ˧˩˧
sản	s a n ˧˩˧
sảng	s a ŋ̚ ˧˩˧
sảnh	s a ɲ̚ ˧˩˧
sảo	s a w ˧˩˧
sảy	s a j ˧˩˧
sấm	s ə m ˧˥
sấp	s ə p̚ ˧˥
sấu	s ə w ˧˥
sấy	s ə j ˧˥
sầm	s ə m ˨˩
sần	s ə n ˨˩
sầu	s ə w ˨˩
sẩy	s ə j ˧˩˧
sậm	s ə m ˨˩ʔ
sập	s ə p̚ ˨˩ʔ
sắc	s ɐ k̚ ˧˥
sắm	s ɐ m ˧˥
sắn	s ɐ n ˧˥
sắng	s ɐ ŋ̚ ˧˥
sắp	s ɐ p̚ ˧˥
sắt	s ɐ t̚ ˧˥
sẵn	s ɐ n ˧˥ʔ
sặc	s ɐ k̚ ˨˩ʔ
sẹo	s ɛ w ˨˩ʔ
sẻ	s ɛ ˧˩˧
sẽ	s ɛ ˧˥ʔ
sếp	s e p̚ ˧˥
sề	s e ˨˩
sền	s e n ˨˩
sệ	s e ˨˩ʔ
sệt	s e t̚ ˨˩ʔ
sỉ	s i ˧˩˧
sịt	s i t̚ ˨˩ʔ
sọ	s ɔ ˨˩ʔ
sọc	s ɔ k̚ ˨˩ʔ
sỏi	s ɔ j ˧˩˧
số	s o ˧˥
sốc	s o k̚ ˧˥
sống	s o ŋ̚ ˧˥
sốt	s o t̚ ˧˥
sồ	s o ˨˩
sồi	s o j ˨˩
sổ	s o ˧˩˧
sộ	s o ˨˩ʔ
sớm	s ɤ m ˧˥
sớt	s ɤ t̚ ˧˥
sờ	s ɤ ˨˩
sở	s ɤ ˧˩˧
sởi	s ɤ j ˧˩˧
sởn	s ɤ n ˧˩˧
sỡ	s ɤ ˧˥ʔ
sợ	s ɤ ˨˩ʔ
sợi	s ɤ j ˨˩ʔ
sụ	s u ˨˩ʔ
sụa	s u a ˨˩ʔ
sục	s u k̚ ˨˩ʔ
sụn	s u n ˨˩ʔ
sụp	s u p̚ ˨˩ʔ
sụt	s u t̚ ˨˩ʔ
sủa	s u a ˧˩˧
sủng	s u ŋ̚ ˧˩˧
sứ	s ɯ ˧˥
sứa	s ɯ a ˧˥
sức	s ɯ k̚ ˧˥
sứt	s ɯ t̚ ˧˥
sừng	s ɯ ŋ̚ ˨˩
sử	s ɯ ˧˩˧
sửa	s ɯ a ˧˩˧
sửng	s ɯ ŋ̚ ˧˩˧
sửu	s ɯ w ˧˩˧
sữa	s ɯ a ˧˥ʔ
sững	s ɯ ŋ̚ ˧˥ʔ
sự	s ɯ ˨˩ʔ
sỹ	s i ˧˥ʔ
ta	t a ˧
tai	t a j ˧
tam	t a m ˧
tan	t a n ˧
tang	t a ŋ̚ ˧
tanh	t a ɲ̚ ˧
tao	t a w ˧
taxi	t a j ˧
tay	t a j ˧
te	t ɛ ˧
tem	t ɛ m ˧
teo	t ɛ w ˧
test	t ɛ t̚ ˧
tha	tʰ a ˧
thai	tʰ a j ˧
tham	tʰ a m ˧
than	tʰ a n ˧
thang	tʰ a ŋ̚ ˧
thanh	tʰ a ɲ̚ ˧
thao	tʰ a w ˧
thau	tʰ a w ˧
thay	tʰ a j ˧
the	tʰ ɛ ˧
then	tʰ ɛ n ˧
theo	tʰ ɛ w ˧
thi	tʰ i ˧
thinh	tʰ i ɲ̚ ˧
thiu	tʰ i w ˧
thiêm	tʰ i e m ˧
thiên	tʰ i e n ˧
thiêng	tʰ i e ŋ̚ ˧
thiêu	tʰ i e w ˧
thiếp	tʰ i e p̚ ˧˥
thiết	tʰ i e t̚ ˧˥
thiếu	tʰ i e w ˧˥
thiền	tʰ i e n ˨˩
thiều	tʰ i e w ˨˩
thiểu	tʰ i e w ˧˩˧
thiện	tʰ i e n ˨˩ʔ
thiệp	tʰ i e p̚ ˨˩ʔ
thiệt	tʰ i e t̚ ˨˩ʔ
thiệu	tʰ i e w ˨˩ʔ
tho	tʰ ɔ ˧
thoa	tʰ ɔ a ˧
thoi	tʰ ɔ j ˧
thon	tʰ ɔ n ˧
thong	tʰ ɔ ŋ̚ ˧
thoái	tʰ ɔ a j ˧˥
thoáng	tʰ ɔ a ŋ̚ ˧˥
thoát	tʰ ɔ a t̚ ˧˥
thoại	tʰ ɔ a j ˨˩ʔ
thoạt	tʰ ɔ a t̚ ˨˩ʔ
thoả	tʰ ɔ a ˧˩˧
thoải	tʰ ɔ a j ˧˩˧
thoảng	tʰ ɔ a ŋ̚ ˧˩˧
thu	tʰ u ˧
thua	tʰ u a ˧
thui	tʰ u j ˧
thun	tʰ u n ˧
thung	tʰ u ŋ̚ ˧
thuyên	tʰ u i e n ˧
thuyết	tʰ u i e t̚ ˧˥
thuyền	tʰ u i e n ˨˩
thuê	tʰ u e ˧
thuôn	tʰ u o n ˧
thuấn	tʰ u ə n ˧˥
thuần	tʰ u ə n ˨˩
thuẫn	tʰ u ə n ˧˥ʔ
thuận	tʰ u ə n ˨˩ʔ
thuật	tʰ u ə t̚ ˨˩ʔ
thuế	tʰ u e ˧˥
thuốc	tʰ u o k̚ ˧˥
thuộc	tʰ u o k̚ ˨˩ʔ
thuột	tʰ u o t̚ ˨˩ʔ
thuở	tʰ u ɤ ˧˩˧
thuỳ	tʰ u j ˨˩
thuỷ	tʰ u j ˧˩˧
thà	tʰ a ˨˩
thành	tʰ a ɲ̚ ˨˩
thào	tʰ a w ˨˩
thày	tʰ a j ˨˩
thác	tʰ a k̚ ˧˥
thách	tʰ a k̚ ˧˥
thái	tʰ a j ˧˥
thám	tʰ a m ˧˥
thán	tʰ a n ˧˥
tháng	tʰ a ŋ̚ ˧˥
thánh	tʰ a ɲ̚ ˧˥
tháo	tʰ a w ˧˥
tháp	tʰ a p̚ ˧˥
thâm	tʰ ə m ˧
thân	tʰ ə n ˧
thâu	tʰ ə w ˧
thây	tʰ ə j ˧
thèm	tʰ ɛ m ˨˩
thép	tʰ ɛ p̚ ˧˥
thét	tʰ ɛ t̚ ˧˥
thê	tʰ e ˧
thêm	tʰ e m ˧
thêu	tʰ e w ˧
thì	tʰ i ˨˩
thìa	tʰ i a ˨˩
thìn	tʰ i n ˨˩
thình	tʰ i ɲ̚ ˨˩
thí	tʰ i ˧˥
thía	tʰ i a ˧˥
thích	tʰ i k̚ ˧˥
thím	tʰ i m ˧˥
thính	tʰ i ɲ̚ ˧˥
thít	tʰ i t̚ ˧˥
thò	tʰ ɔ ˨˩
thòi	tʰ ɔ j ˨˩
thó	tʰ ɔ ˧˥
thóc	tʰ ɔ k̚ ˧˥
thói	tʰ ɔ j ˧˥
thóp	tʰ ɔ p̚ ˧˥
thót	tʰ ɔ t̚ ˧˥
thô	tʰ o ˧
thôi	tʰ o j ˧
thôn	tʰ o n ˧
thông	tʰ o ŋ̚ ˧
thù	tʰ u ˨˩
thùng	tʰ u ŋ̚ ˨˩
thùy	tʰ u j ˨˩
thú	tʰ u ˧˥
thúc	tʰ u k̚ ˧˥
thúng	tʰ u ŋ̚ ˧˥
thút	tʰ u t̚ ˧˥
thúy	tʰ u j ˧˥
thăm	tʰ ɐ m ˧
thăn	tʰ ɐ n ˧
thăng	tʰ ɐ ŋ̚ ˧
thũng	tʰ u ŋ̚ ˧˥ʔ
thơ	tʰ ɤ ˧
thơi	tʰ ɤ j ˧
thơm	tʰ ɤ m ˧
thư	tʰ ɯ ˧
thưa	tʰ ɯ a ˧
thương	tʰ ɯ ɤ ŋ̚ ˧
thước	tʰ ɯ ɤ k̚ ˧˥
thường	tʰ ɯ ɤ ŋ̚ ˨˩
thưởng	tʰ ɯ ɤ ŋ̚ ˧˩˧
thược	tʰ ɯ ɤ k̚ ˨˩ʔ
thượng	tʰ ɯ ɤ ŋ̚ ˨˩ʔ
thượt	tʰ ɯ ɤ t̚ ˨˩ʔ
thạc	tʰ a k̚ ˨˩ʔ
thạch	tʰ a k̚ ˨˩ʔ
thạnh	tʰ a ɲ̚ ˨˩ʔ
thạo	tʰ a w ˨˩ʔ
thả	tʰ a ˧˩˧
thải	tʰ a j ˧˩˧
thảm	tʰ a m ˧˩˧
thản	tʰ a n ˧˩˧
thảng	tʰ a ŋ̚ ˧˩˧
thảnh	tʰ a ɲ̚ ˧˩˧
thảo	tʰ a w ˧˩˧
thảy	tʰ a j ˧˩˧
thấm	tʰ ə m ˧˥
thấp	tʰ ə p̚ ˧˥
thất	tʰ ə t̚ ˧˥
thấu	tʰ ə w ˧˥
thấy	tʰ ə j ˧˥
thầm	tʰ ə m ˨˩
thần	tʰ ə n ˨˩
thầu	tʰ ə w ˨˩
thầy	tʰ ə j ˨˩
thẩm	tʰ ə m ˧˩˧
thẫm	tʰ ə m ˧˥ʔ
thậm	tʰ ə m ˨˩ʔ
thận	tʰ ə n ˨˩ʔ
thập	tʰ ə p̚ ˨˩ʔ
thật	tʰ ə t̚ ˨˩ʔ
thắc	tʰ ɐ k̚ ˧˥
thắm	tʰ ɐ m ˧˥
thắn	tʰ ɐ n ˧˥
thắng	tʰ ɐ ŋ̚ ˧˥
thắp	tʰ ɐ p̚ ˧˥
thắt	tʰ ɐ t̚ ˧˥
thằn	tʰ ɐ n ˨˩
thằng	tʰ ɐ ŋ̚ ˨˩
thẳng	tʰ ɐ ŋ̚ ˧˩˧
thẻ	tʰ ɛ ˧˩˧
thế	tʰ e ˧˥
thếp	tʰ e p̚ ˧˥
thết	tʰ e t̚ ˧˥
thề	tʰ e ˨˩
thềm	tʰ e m ˨˩
thể	tʰ e ˧˩˧
thỉnh	tʰ i ɲ̚ ˧˩˧
thỉu	tʰ i w ˧˩˧
thị	tʰ i ˨˩ʔ
thịnh	tʰ i ɲ̚ ˨˩ʔ
thịt	tʰ i t̚ ˨˩ʔ
thọ	tʰ ɔ ˨˩ʔ
thỏ	tʰ ɔ ˧˩˧
thỏa	tʰ ɔ a ˧˩˧
thỏi	tʰ ɔ j ˧˩˧
thỏm	tʰ ɔ m ˧˩˧
thố	tʰ o ˧˥
thối	tʰ o j ˧˥
thốn	tʰ o n ˧˥
thống	tʰ o ŋ̚ ˧˥
thốt	tʰ o t̚ ˧˥
thổ	tʰ o ˧˩˧
thổi	tʰ o j ˧˩˧
